timestamp,leader_pwm,leader_norm,leader_range_pct,piper_gripper_pos,piper_gripper_norm,norm_diff,event
1769399827.2409093,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399827.291898,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399827.3426585,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399827.3931043,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399827.4435902,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399827.4940326,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399827.5444877,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399827.594914,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399827.6454272,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399827.6962318,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399827.746868,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399827.7973309,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399827.8477747,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399827.8981977,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399827.9486506,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399827.999094,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399828.0495205,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399828.0999856,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399828.1506538,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399828.2012222,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399828.2518463,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399828.3022776,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399828.3527174,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399828.4031365,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399828.4535642,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399828.5040038,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399828.5544817,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399828.604905,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399828.6554174,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399828.7060964,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399828.756629,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399828.807045,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399828.8574686,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399828.9078882,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399828.9583018,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399829.0087214,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399829.0591502,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399829.1096182,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399829.1601136,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399829.2106583,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399829.261255,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399829.3118167,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399829.3622339,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399829.4127212,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399829.4631422,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399829.5135567,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399829.5639892,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399829.614454,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399829.6648784,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399829.715392,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399829.7659843,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399829.816464,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399829.866943,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399829.917381,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399829.9678276,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399830.0182383,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399830.0687096,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399830.1191468,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399830.1695538,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399830.220075,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399830.270806,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399830.3213284,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399830.3718536,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399830.4222577,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399830.4726431,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399830.5230541,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399830.573463,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399830.6239002,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399830.6743708,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399830.7247856,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399830.7754135,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399830.8259904,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399830.8766448,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399830.9270947,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399830.9775329,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399831.0279672,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399831.0783877,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399831.1288188,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399831.1793058,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399831.2297847,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399831.2804227,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399831.3310106,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399831.3817618,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399831.4321873,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399831.4826505,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399831.5330842,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399831.5835204,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399831.6339493,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399831.6844919,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399831.734958,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399831.7854953,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399831.8361466,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399831.8867357,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399831.9371586,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399831.9876165,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399832.0380375,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399832.088501,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399832.1389568,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399832.1895516,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399832.2401743,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399832.2910485,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399832.3416548,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399832.3921578,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399832.4426045,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399832.4930484,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399832.5434968,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399832.5939918,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399832.6445115,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399832.695058,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399832.7459579,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399832.7967293,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399832.847163,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399832.8976374,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399832.9480963,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399832.9985538,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399833.0490305,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399833.0994873,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399833.1499662,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399833.200686,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399833.2514107,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399833.3020992,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399833.3525531,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399833.4030085,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399833.4534998,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399833.50398,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399833.5544996,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399833.6050806,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399833.6558955,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399833.7065284,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399833.7569945,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399833.807474,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399833.8579328,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399833.9084215,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399833.9588807,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399834.0093782,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399834.059837,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399834.1103826,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399834.1610973,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399834.2117457,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399834.2621622,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399834.3125718,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399834.3629837,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399834.4134567,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399834.4638927,1908,0.0,-54.65994962216625,95900,9.59,9.59,
1769399834.5143352,1908,0.0,-54.65994962216625,95900,9.59,9.59,
